feature,importance,rank
num__basiskele_lat_lon_interaction,0.012981173449081632,1
num__attr_quality_x_location_baseline,0.011050425565034456,2
num__bearing_from_district_centroid_sin,0.006654605209654854,3
num__location_baseline_log,0.006391351701256936,4
num__bearing_from_county_centroid_cos,0.005666579038249714,5
num__location_baseline_m2,0.0055833134769004405,6
num__bearing_from_district_centroid_cos,0.005542051596668027,7
num__lat,0.004669958881281644,8
num__distance_to_coast_x_site_inside,0.004075194040318914,9
num__location_baseline_vs_trend,0.0040272689099500655,10
num__distance_to_izmit_center_m,0.0036809979334034106,11
num__distance_to_sahil_m,0.0036444934828487453,12
num__distance_to_district_centroid_m,0.0035678098548706117,13
num__bsk_distance_to_sea_x_view_sea,0.0033302444699933355,14
num__basiskele_premium_x_location_baseline,0.003074816327699931,15
num__location_baseline_level_code,0.0030583205167070125,16
num__lat_centered_county,0.0030457998059630277,17
num__bsk_distance_to_sea_x_site_inside,0.0030174081289002217,18
num__location_baseline_count,0.0029485600876873724,19
num__distance_to_bahcecik_m,0.002913297256081143,20
num__bearing_from_county_centroid_sin,0.0028568195209310522,21
num__lat_centered_city,0.0027140269522086995,22
num__distance_to_basiskele_coast_m,0.002695787363848745,23
cat__geo_cluster_city_city_6,0.0026090271808335403,24
num__distance_to_kullar_m,0.0024042479470070483,25
num__distance_to_yuvacik_m,0.002268276965727637,26
num__distance_to_county_centroid_m,0.0022266614745742627,27
cat__geo_cluster_city_city_0,0.002174919778456221,28
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.00214380216012144,29
num__basiskele_distance_to_coast_x_large_home,0.0020363665815268986,30
cat__geo_cluster_x_room_count_city_6||3+1,0.0019976383026286725,31
num__distance_to_geo_cluster_center_m,0.0017946152916783857,32
num__distance_to_golcuk_center_m,0.0017570031244567496,33
num__coastal_access_score,0.0016602967332590105,34
num__bsk_distance_to_sea_x_large_home,0.0015576105257411954,35
num__distance_to_coast_x_large_home,0.0014684672846701325,36
cat__geo_cluster_city_city_1,0.001457311725175311,37
num__distance_to_coast_x_view_sea,0.001410523961920922,38
num__lon_centered_city,0.0013117878898704263,39
num__distance_to_coastline_m,0.0012990762848622062,40
num__transport_score,0.0012660246641339088,41
num__lon,0.0012589193498430858,42
num__distance_to_sea_m,0.0012071157910093675,43
num__detail_effect_view_x_location_baseline,0.0012019562200708711,44
num__distance_to_karamursel_center_m,0.0010820103115224237,45
num__bsk_coastal_x_geo_cluster,0.0009673905978852815,46
num__log_distance_to_sea,0.0008960739499201205,47
num__bsk_distance_to_sea_x_quality,0.0008900420657892889,48
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0008582781346310473,49
num__is_coastal_2000m,0.0008478358983661558,50
num__is_coastal_500m,0.0008416507320812054,51
cat__geo_cluster_x_room_count_city_0||4+1,0.0008371803539023497,52
cat__coast_distance_bucket_500_1000,0.0008219443491155044,53
cat__geo_cluster_x_room_count_city_0||3+1,0.0008075163267017131,54
cat__geo_cluster_x_room_count_city_9||2+1,0.000775039400743665,55
cat__coast_distance_bucket_1000_3000,0.0007550767092864921,56
num__location_quality_x_detail_effect_total,0.0007434884577558087,57
num__lon_centered_county,0.0006872027327948657,58
cat__geo_cluster_x_room_count_missing||3+1,0.0006686346830023094,59
num__basiskele_distance_to_coast_x_quality,0.0006114300172148423,60
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005585137156438475,61
cat__geo_cluster_x_room_count_missing||4+1,0.0005072028368419165,62
cat__geo_cluster_x_room_count_missing||2+1,0.0004967933738719236,63
cat__geo_cluster_x_room_count_city_7||3+1,0.00048419069630972213,64
cat__coast_distance_bucket_3000_plus,0.00047007838916362333,65
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0004616749914476517,66
cat__geo_cluster_city_city_5,0.00045685104653707165,67
cat__coast_distance_bucket_0_500,0.0004444336406097517,68
cat__geo_cluster_county_Başiskele_0,0.00044314500860637173,69
cat__geo_cluster_x_room_count_city_5||4+1,0.0004382894346708814,70
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.0004335561064465357,71
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.000418469851956447,72
cat__geo_cluster_city_city_11,0.00040990502918058575,73
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.000409231089909911,74
cat__geo_cluster_x_room_count_city_1||3+1,0.00039901007613917845,75
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.00039574535634655207,76
cat__basiskele_geo_cluster_Başiskele_0,0.00037591321483305024,77
num__coast_distance_bucket_code,0.0003554591961240973,78
cat__geo_cluster_city_city_9,0.0003485561201774978,79
num__is_coastal_1000m,0.0003413757658553392,80
cat__geo_cluster_city_city_7,0.00033706895776231335,81
cat__geo_cluster_x_room_count_city_0||2+1,0.00031194663105508873,82
cat__geo_cluster_x_room_count_city_5||3+1,0.0003012437825627379,83
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||76-100,0.00029961712363029005,84
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.0002969685653438506,85
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.00029225052165441235,86
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.00028324816043890435,87
cat__geo_cluster_city_city_8,0.0002779648865457314,88
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||76-100,0.00026515297742694103,89
cat__basiskele_geo_cluster_x_m2_group_other||151-200,0.00023457435296186298,90
cat__geo_cluster_x_room_count_city_11||3+1,0.00022971863267729037,91
cat__geo_cluster_x_room_count_city_8||3+1,0.0002272379547223078,92
cat__geo_cluster_county_Başiskele_1,0.0002265096332046106,93
cat__basiskele_geo_cluster_Başiskele_1,0.00021739626370688553,94
num__distance_to_coast_x_near_sea_zero,0.00020870330759612348,95
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||101-125,0.0002014357837866389,96
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.0002011329884362699,97
cat__geo_cluster_x_room_count_city_9||3+1,0.00019553398551215378,98
cat__geo_cluster_x_room_count_city_0||1+1,0.00018244942481642125,99
cat__geo_cluster_x_room_count_city_4||3+1,0.00017808449043444597,100
cat__geo_cluster_x_room_count_city_7||2+1,0.00017354542707129504,101
cat__basiskele_geo_cluster_Başiskele_3,0.00014411618522221193,102
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||76-100,0.00013879341923862896,103
cat__geo_cluster_county_Başiskele_4,0.00013871267319558926,104
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||200+,0.00013101893374298308,105
num__bsk_coastal_x_large_home,0.00012100737035791082,106
cat__basiskele_geo_cluster_Başiskele_4,0.00011913941600035451,107
cat__geo_cluster_x_room_count_city_8||2+1,0.00011745102449659915,108
cat__geo_cluster_county_Başiskele_3,0.00011560190231223766,109
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||151-200,0.00011241809864684355,110
