floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bodrum,2,0.198462968643996,0.198462968643996,5100.399639890034,5100.399639890034,25013.989999999998,30114.389639890032
,8,0.17447457780529785,0.16640089404615704,7914.337190527754,6394.584543591227,41901.53875,37345.981388709275
Bahçe,129,0.14306191601065715,0.1305256419362655,6097.21254308791,5140.599307396857,41482.755193798446,39878.973667287915
En Üst Kat,601,0.1370271480686295,0.1048071594891482,4777.790478097618,3610.8895425670416,35732.381430948415,35209.82388945258
Çatı,58,0.12580281713429578,0.12328163065954477,4729.0112813483875,4218.704419783495,37364.487586206895,37230.86050079336
Ara Kat,1839,0.12451310245974315,0.10246326331062233,4822.784748790164,3761.140038864891,39379.95873844481,38766.759160620575
Zemin/Giriş,467,0.11893779859531593,0.09043621171170621,4223.915239020304,3284.584711821968,37016.980449678806,37375.30442814617
