rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
507,0.570217102368421,0.4790080377689504,0.5723112614092576,0.15349302952407823,5749.1923651029165,used_blend,,212,0.22518037927852208,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
