county,model,feature,importance
Başiskele,extra_trees,cat__m2_group_101-125,0.002578848647687633
Başiskele,extra_trees,cat__building_age_group_5,0.002563154313479323
Başiskele,extra_trees,num__basiskele_detail_view_premium_signal,0.002551555185596459
Başiskele,extra_trees,num__detail_effect_view_mean,0.00254714103978047
Başiskele,extra_trees,cat__detail_manzara_Doğa|Park & Yeşil Alan,0.0025344453112553515
Başiskele,extra_trees,num__basiskele_detail_outside_premium_signal,0.0025277719256589764
Başiskele,extra_trees,cat__detail_cephe_Doğu|Güney,0.0025083090511911895
Başiskele,extra_trees,num__detail_outside_count,0.002506576729438333
Başiskele,extra_trees,num__detail_effect_transport_mean,0.00250271602615231
Başiskele,extra_trees,cat__building_age_group_31 ve üzeri,0.002496257680655837
Başiskele,extra_trees,cat__detail_cephe_Batı|Doğu|Güney|Kuzey,0.0024665210734609276
Başiskele,extra_trees,num__district_room_rent_m2_median,0.002458333707686992
Başiskele,extra_trees,num__demo_density_vs_county,0.002450138068745954
Başiskele,extra_trees,num__basiskele_premium_x_site_inside,0.0024088681998453466
Başiskele,extra_trees,num__county_room_count_target_median,0.0023822355227182987
Başiskele,extra_trees,cat__parking_Açık & Kapalı Otopark,0.0023741843947193103
Başiskele,extra_trees,num__detail_effect_transport_sum,0.0023741185703360004
Başiskele,extra_trees,num__outside_quality_score,0.002368025036872875
Başiskele,extra_trees,num__large_home_m2_excess,0.0023644421650312374
Başiskele,extra_trees,num__detail_inside_count,0.0023254461970604137
Başiskele,extra_trees,num__basiskele_has_pool_signal,0.0023146369268360716
Başiskele,extra_trees,num__site_security_score,0.0022785445465392995
Başiskele,extra_trees,num__detail_view_count,0.002256386165037207
Başiskele,extra_trees,num__large_home_basiskele_premium,0.0021918754393175505
Başiskele,extra_trees,num__attr_heating_quality_score,0.002154809262267331
Başiskele,extra_trees,cat__room_count_2+1,0.0021526802839158072
Başiskele,extra_trees,num__detail_effect_used_count,0.00214866311245352
Başiskele,extra_trees,cat__floor_segment_Bahçe,0.002143644868358036
Başiskele,extra_trees,cat__usage_status_Kiracılı,0.0021406156489231403
Başiskele,extra_trees,num__attr_floor_quality_score,0.0021236394920882713
Başiskele,extra_trees,num__large_home_detail_premium_x_m2,0.002120778746320301
Başiskele,extra_trees,num__detail_selected_count,0.0021194071061149413
Başiskele,extra_trees,cat__furnished_Belirtilmemiş,0.0021101691907528253
Başiskele,extra_trees,cat__building_age_group_4,0.0020858245226303396
Başiskele,extra_trees,num__demo_summer_house_count,0.002085253817262721
Başiskele,extra_trees,cat__m2_group_76-100,0.002063391124660595
Başiskele,extra_trees,num__large_home_net_gross_quality,0.002022638570153479
Başiskele,extra_trees,num__is_middle_floor,0.0019469518458044095
Başiskele,extra_trees,num__detail_effect_nearby_sum,0.0019452958409157805
Başiskele,extra_trees,num__view_score,0.001925510752974906
Başiskele,extra_trees,num__attr_old_building_x_no_elevator,0.001919631160808762
Başiskele,extra_trees,cat__detail_konut_tipi_En Üst Kat,0.0019181378109437992
Başiskele,extra_trees,num__large_home_room_density,0.0019171608484539044
Başiskele,extra_trees,num__attr_large_home_x_quality,0.0019018431964147868
Başiskele,extra_trees,num__attr_is_young_building,0.001858177638314264
Başiskele,extra_trees,cat__room_count_4+1,0.0018027840041944909
Başiskele,extra_trees,num__attr_building_age_score,0.0017953803755668164
Başiskele,extra_trees,num__attr_effect_building_age_bucket,0.0017704660261205936
Başiskele,extra_trees,cat__building_age_group_1,0.001764283259260674
Başiskele,extra_trees,num__basiskele_site_premium_signal,0.001764254185680042
Başiskele,extra_trees,num__demo_education_high_school_ratio,0.001733164701096933
Başiskele,extra_trees,num__attr_amenity_score,0.001726390408845596
Başiskele,extra_trees,num__rooms,0.0016931752324128731
Başiskele,extra_trees,cat__floor_segment_Ara Kat,0.00168981200435834
Başiskele,extra_trees,num__attr_quality_x_district_median,0.0016830029996219643
Başiskele,extra_trees,cat__furnished_Hayır,0.0016804090827896765
Başiskele,extra_trees,cat__detail_cephe_Doğu|Güney|Kuzey,0.0016777743884036243
Başiskele,extra_trees,num__demo_population_density,0.0016214346601691144
Başiskele,extra_trees,num__large_home_log_m2,0.0016145084773791177
Başiskele,extra_trees,cat__district_Fatih Mah.,0.0015941502316416918
Başiskele,extra_trees,cat__building_age_group_0 (Yapım Aşamasında),0.0015840283065690843
Başiskele,extra_trees,num__large_home_quality_x_m2,0.0015258342896796405
Başiskele,extra_trees,cat__detail_cephe_Doğu,0.0015074594973857798
Başiskele,extra_trees,cat__detail_cephe_Batı|Güney,0.001501648925152602
Başiskele,extra_trees,num__basiskele_premium_bucket_mid,0.0015015613102322804
Başiskele,extra_trees,num__demo_residential_density,0.001468521674300215
Başiskele,extra_trees,num__total_room_score,0.0014642235243388889
Başiskele,extra_trees,num__basiskele_premium_x_large_home,0.0014623208534082924
Başiskele,extra_trees,num__basiskele_premium_x_new_building,0.001457702481685941
Başiskele,extra_trees,num__district_target_mean,0.0014437421451651737
Başiskele,extra_trees,num__demo_high_school_diff_county,0.0014399889399780027
Başiskele,extra_trees,num__trend_rent_m2,0.0014381687431861748
Başiskele,extra_trees,num__demo_young_ratio_diff_county,0.0014306177505130759
Başiskele,extra_trees,num__demo_young_ratio,0.0014199540195077554
Başiskele,extra_trees,cat__demo_dominant_age_group_40-44,0.0014126186471541474
Başiskele,extra_trees,num__basiskele_has_security_signal,0.0014014203329583128
Başiskele,extra_trees,cat__detail_manzara_Şehir,0.0014000285407924902
Başiskele,extra_trees,cat__m2_group_200+,0.0013649908747417371
Başiskele,extra_trees,cat__site_inside_Hayır,0.0013571072189154845
Başiskele,extra_trees,cat__building_age_group_11-15 arası,0.001318707046149776
Başiskele,extra_trees,num__attr_is_old_building,0.0012889758261329504
Başiskele,extra_trees,num__district_rent_m2_count,0.0012763922394282477
Başiskele,extra_trees,num__attr_is_site_inside,0.0012389555576178552
Başiskele,extra_trees,cat__detail_manzara_Doğa|Park & Yeşil Alan|Şehir,0.0012247691253542091
Başiskele,extra_trees,num__demo_atm_per_10k,0.001223574133661517
Başiskele,extra_trees,num__is_large_flat,0.0012146859030131886
Başiskele,extra_trees,cat__detail_manzara_missing,0.0011957552614199846
Başiskele,extra_trees,num__trend_count_sale,0.0011920757937429454
Başiskele,extra_trees,num__is_ground_floor,0.0011887905555524462
Başiskele,extra_trees,num__demo_age_55_64,0.0011521722434945755
Başiskele,extra_trees,cat__floor_segment_Çatı,0.0011279847569191375
Başiskele,extra_trees,num__attr_effect_site_inside,0.0011217664581306306
Başiskele,extra_trees,num__basiskele_has_view_signal,0.001121103003761643
Başiskele,extra_trees,num__demo_vehicle_per_capita,0.0011204608976092118
Başiskele,extra_trees,num__large_home_site_x_m2,0.0011172296229699024
Başiskele,extra_trees,num__demo_household_size,0.0010850845199108464
Başiskele,extra_trees,cat__detail_manzara_Deniz|Doğa|Park & Yeşil Alan|Şehir,0.0010849607283351047
Başiskele,extra_trees,num__demo_widow_ratio,0.001080255124553308
Başiskele,extra_trees,num__attr_is_furnished,0.0010778792137467593
Başiskele,extra_trees,num__demo_male_ratio,0.001074961299820193
Başiskele,extra_trees,num__attr_is_new_building,0.001073823975732978
Başiskele,extra_trees,cat__detail_cephe_Batı|Güney|Kuzey,0.0010684765866987682
Başiskele,extra_trees,num__demo_education_graduate_ratio,0.0010438903133367888
Başiskele,extra_trees,num__demo_education_doctorate_count,0.0010259199732809473
Başiskele,extra_trees,num__demo_atm_count,0.0010159345538038006
Başiskele,extra_trees,num__trend_count_rent,0.0010113816239654785
Başiskele,extra_trees,num__basiskele_premium_x_district_target_median,0.0010104473606639252
Başiskele,extra_trees,num__demo_ses_b_ratio,0.0010064978740078217
Başiskele,extra_trees,num__attr_is_ground_or_below,0.0009943063460485727
Başiskele,extra_trees,cat__site_inside_Evet,0.0009684216942375134
Başiskele,extra_trees,num__trend_sale_m2,0.0009675539632542905
Başiskele,extra_trees,num__district_rent_m2_mean,0.0009609305774596252
Başiskele,extra_trees,num__demo_age_45_54,0.0009484008514545987
Başiskele,extra_trees,num__attr_is_mid_age_building,0.0009207571684543208
Başiskele,extra_trees,num__demo_car_per_capita,0.0009160702492032444
Başiskele,extra_trees,cat__detail_cephe_Güney|Kuzey,0.0009132575691948593
Başiskele,extra_trees,cat__floor_segment_En Üst Kat,0.0008946478183543912
Başiskele,extra_trees,cat__building_age_group_3,0.0008867569682397947
Başiskele,extra_trees,num__trend_yield,0.0008703403955293216
Başiskele,extra_trees,num__district_rent_m2_cv,0.0008588211578979468
Başiskele,extra_trees,num__district_rent_m2_median,0.000857019247187653
Başiskele,extra_trees,num__demo_female_ratio,0.0008515384784833445
Başiskele,extra_trees,cat__district_Barbaros Mah.,0.000846903980814292
Başiskele,extra_trees,num__demo_age_65_plus,0.0008412800073019516
Başiskele,extra_trees,cat__parking_Kapalı Otopark,0.0008367090241110399
Başiskele,extra_trees,cat__detail_konut_tipi_Çatı Dubleksi,0.0008333357283270713
Başiskele,extra_trees,num__demo_age_25_34,0.00080623782140169
Başiskele,extra_trees,num__trend_price_change_sale,0.0007996073603323318
Başiskele,extra_trees,num__attr_is_top_floor,0.0007930525420678727
Başiskele,extra_trees,cat__furnished_Evet,0.0007901898751114227
Başiskele,extra_trees,num__demo_education_primary_school_ratio,0.0007857007942482892
Başiskele,extra_trees,cat__demo_dominant_age_group_30-34,0.0007817472543263967
Başiskele,extra_trees,num__is_top_floor,0.0007739007125329181
Başiskele,extra_trees,num__is_old_building,0.0007730125777635468
Başiskele,extra_trees,num__district_rent_m2_iqr,0.0007662068514321847
Başiskele,extra_trees,cat__district_Döngel Mh.,0.0007625538834124422
Başiskele,extra_trees,cat__detail_manzara_Doğa,0.0007481830229209663
Başiskele,extra_trees,cat__detail_konut_tipi_Bahçe Dubleksi,0.0007393300636307977
Başiskele,extra_trees,num__demo_workplace_density,0.0007286989997302
Başiskele,extra_trees,num__basiskele_premium_bucket_low,0.0007179860510385413
Başiskele,extra_trees,num__district_target_median,0.0007024765108102505
Başiskele,extra_trees,cat__district_Yeşilyurt Mh.,0.0006821326045364695
Başiskele,extra_trees,num__demo_old_ratio_diff_county,0.0006810446452029078
Başiskele,extra_trees,num__demo_age_0_14,0.0006756594562657024
Başiskele,extra_trees,num__detail_subtype_count,0.0006609485873512846
Başiskele,extra_trees,num__demo_age_15_24,0.0006541202127346733
Başiskele,extra_trees,num__trend_sale_annual_change,0.000649853446367894
Başiskele,extra_trees,cat__building_age_group_2,0.0006430761912597975
Başiskele,extra_trees,num__demo_ses_d_ratio,0.0006415597573714742
Başiskele,extra_trees,num__demo_single_ratio,0.000629584315244283
Başiskele,extra_trees,num__demo_residential_count,0.0006267668641334035
Başiskele,extra_trees,cat__detail_manzara_Park & Yeşil Alan|Şehir,0.0006240476169032162
Başiskele,extra_trees,num__demo_pharmacy_count,0.0006164444369595915
Başiskele,extra_trees,num__basiskele_premium_bucket_county_mean,0.000601034181027982
Başiskele,extra_trees,num__attr_has_natural_gas_heating,0.0005932192973969951
Başiskele,extra_trees,num__attr_has_parking,0.0005910042975648557
Başiskele,extra_trees,num__demo_divorced_ratio,0.0005864950961135733
Başiskele,extra_trees,num__demo_income_vs_county,0.0005830647390474143
Başiskele,extra_trees,num__basiskele_premium_bucket_county_median,0.0005794035199320573
Başiskele,extra_trees,cat__detail_cephe_Batı|Kuzey,0.0005754338726294626
Başiskele,extra_trees,num__demo_per_capita_income_try,0.0005640507062490081
Başiskele,extra_trees,num__demo_ses_a_plus_ratio,0.0005600845089277443
Başiskele,extra_trees,num__demo_ses_cd_diff_county,0.000545000264545349
Başiskele,extra_trees,num__demo_education_unknown_ratio,0.0005446759831448707
Başiskele,extra_trees,num__demo_old_ratio,0.0005312623987941259
Başiskele,extra_trees,num__demo_age_65_plus_count,0.0005292151949170062
Başiskele,extra_trees,cat__parking_Yok,0.0005259297589428291
Başiskele,extra_trees,cat__demo_dominant_education_Lisans,0.0005188090055004983
Başiskele,extra_trees,cat__detail_konut_tipi_Dubleks|Bahçe Dubleksi,0.0005092297722684247
Başiskele,extra_trees,num__trend_listing_period_sale,0.0005075263050860129
Başiskele,extra_trees,num__demo_education_middle_school_ratio,0.0005025238642351808
Başiskele,extra_trees,num__demo_age_35_44,0.0004997281936293817
Başiskele,extra_trees,cat__detail_manzara_Park & Yeşil Alan,0.0004870174890830344
Başiskele,extra_trees,cat__demo_dominant_age_group_5-9,0.0004781025551071668
Başiskele,extra_trees,num__basiskele_premium_bucket_high,0.000477929017871147
Başiskele,extra_trees,cat__room_count_1+1,0.0004761495113932732
Başiskele,extra_trees,num__demo_married_ratio,0.00047189905148449306
Başiskele,extra_trees,num__demo_old_count,0.0004565348299102188
Başiskele,extra_trees,num__demo_vehicle_count,0.0004474813771806076
Başiskele,extra_trees,num__demo_age_25_34_count,0.0004374720239872473
Başiskele,extra_trees,cat__district_Paşadağ Mh.,0.00043030182407333974
Başiskele,extra_trees,num__demo_middle_ratio,0.00042578635543418533
Başiskele,extra_trees,num__demo_ses_ab_ratio,0.00041897893939138903
Başiskele,extra_trees,cat__detail_manzara_Deniz|Doğa|Havuz|Park & Yeşil Alan|Şehir,0.0004168595575171061
Başiskele,extra_trees,num__demo_ses_cd_ratio,0.0004088496423173542
Başiskele,extra_trees,num__demo_ses_c_count,0.0004047620830273704
Başiskele,extra_trees,num__demo_population_total,0.00040200686923369685
Başiskele,extra_trees,cat__detail_manzara_Havuz|Park & Yeşil Alan,0.0004006931492029889
Başiskele,extra_trees,cat__demo_dominant_education_Lise,0.00039933624327883563
Başiskele,extra_trees,num__demo_education_graduate_count,0.00039914788642777887
Başiskele,extra_trees,num__demo_workplace_count,0.0003982907587122073
Başiskele,extra_trees,cat__balcony_Var,0.00039203261457540083
Başiskele,extra_trees,num__demo_education_middle_school_count,0.0003860353654459143
Başiskele,extra_trees,cat__rent_feature_level_district_room,0.0003777070951065729
Başiskele,extra_trees,num__demo_ses_a_count,0.0003741933809025923
Başiskele,extra_trees,cat__detail_manzara_Doğa|Havuz|Park & Yeşil Alan,0.0003654343231663946
Başiskele,extra_trees,num__demo_ses_c_ratio,0.00036504261850244435
Başiskele,extra_trees,num__demo_ses_d_count,0.0003636227816542014
Başiskele,extra_trees,cat__detail_manzara_Deniz|Doğa|Şehir,0.000362419806595499
Başiskele,extra_trees,num__demo_pharmacy_per_10k,0.00035660920983242295
Başiskele,extra_trees,num__demo_household_income_vs_county,0.0003526802674269118
Başiskele,extra_trees,num__demo_ses_ab_diff_county,0.0003522055948127447
Başiskele,extra_trees,num__demo_ses_a_plus_count,0.00034345566296959366
Başiskele,extra_trees,num__demo_age_15_24_count,0.0003395024999047574
Başiskele,extra_trees,num__demo_education_primary_education_ratio,0.0003388926932281387
Başiskele,extra_trees,cat__detail_manzara_Deniz,0.0003346941933744804
Başiskele,extra_trees,num__demo_ses_a_ratio,0.00033291000937535163
Başiskele,extra_trees,num__attr_has_balcony,0.00033046452330301045
Başiskele,extra_trees,num__demo_married_count,0.00032850616395508237
Başiskele,extra_trees,num__demo_population_female,0.0003217050930714773
Başiskele,extra_trees,cat__detail_cephe_Güney,0.00032151494963045913
Başiskele,extra_trees,num__demo_widow_count,0.0003185399605506998
Başiskele,extra_trees,cat__balcony_Yok,0.00031837899684805584
Başiskele,extra_trees,num__demo_education_high_school_count,0.0003153671395755184
Başiskele,extra_trees,cat__room_count_3.5+1,0.00031330579601494856
Başiskele,extra_trees,num__attr_effect_parking,0.00030774424010169394
Başiskele,extra_trees,num__demo_car_count,0.00030658188538678326
Başiskele,extra_trees,num__demo_never_married_count,0.00030537167225944275
Başiskele,extra_trees,num__demo_age_55_64_count,0.0003021407880005333
Başiskele,extra_trees,cat__detail_manzara_Deniz|Doğa|Park & Yeşil Alan,0.0003021082962806009
Başiskele,extra_trees,cat__detail_cephe_Doğu|Kuzey,0.0003011202363417084
Başiskele,extra_trees,num__demo_middle_count,0.00029920478649386896
Başiskele,extra_trees,cat__district_Serdar Mah.,0.0002944607434024008
Başiskele,extra_trees,cat__demo_dominant_age_group_25-29,0.0002944038729498001
Başiskele,extra_trees,num__demo_household_income_try,0.00029101015627145603
Başiskele,extra_trees,num__demo_household_count,0.0002904731387613139
Başiskele,extra_trees,num__demo_university_diff_county,0.0002877001359238247
Başiskele,extra_trees,num__demo_age_0_14_count,0.0002850197761070268
Başiskele,extra_trees,cat__detail_manzara_Havuz|Park & Yeşil Alan|Şehir,0.00028462632179884696
Başiskele,extra_trees,num__demo_education_total,0.00028307655508625403
Başiskele,extra_trees,num__demo_education_primary_school_count,0.0002748127053653727
Başiskele,extra_trees,num__demo_age_45_54_count,0.0002690741408673945
Başiskele,extra_trees,num__demo_education_university_count,0.00026544733252208407
Başiskele,extra_trees,num__attr_has_premium_heating,0.0002646839384255472
Başiskele,extra_trees,num__demo_education_university_ratio,0.0002597572610656546
Başiskele,extra_trees,num__demo_age_35_44_count,0.0002550792269674375
Başiskele,extra_trees,cat__detail_cephe_Batı,0.0002541875336997058
Başiskele,extra_trees,num__demo_ses_b_count,0.000236576388041679
Başiskele,extra_trees,cat__building_age_group_16-20 arası,0.00023622248797753665
Başiskele,extra_trees,cat__detail_manzara_Doğa|Şehir,0.0002301931932829267
Başiskele,extra_trees,cat__demo_dominant_age_group_65+,0.00022914525049746808
Başiskele,extra_trees,num__demo_young_count,0.0002284206215862526
Başiskele,extra_trees,cat__detail_cephe_Kuzey,0.00022802100554407067
Başiskele,extra_trees,cat__detail_manzara_Deniz|Doğa,0.00022494679373440094
Başiskele,extra_trees,num__demo_divorced_count,0.00021985332154830854
Başiskele,extra_trees,num__demo_population_male,0.000218796775276252
Başiskele,extra_trees,cat__detail_konut_tipi_Dubleks,0.0002127584514878272
Başiskele,extra_trees,cat__district_Yaylacık Mh.,0.0002103060652111607
Başiskele,extra_trees,cat__demo_dominant_age_group_45-49,0.00014238069777488825
Başiskele,extra_trees,cat__detail_konut_tipi_Dubleks|En Üst Kat|Çatı Dubleksi,0.00012400728643927164
Başiskele,extra_trees,num__attr_effect_heating_quality_bucket,0.00010403094299889649
Başiskele,extra_trees,num__attr_has_poor_heating,0.0001027370764417731
Başiskele,extra_trees,cat__district_Mahmutpaşa Mh.,9.70544915508429e-05
Başiskele,extra_trees,cat__rent_feature_level_district,9.575445200629842e-05
Başiskele,extra_trees,num__demo_education_non_literate_ratio,8.846887595433384e-05
Başiskele,extra_trees,cat__heating_Kat Kaloriferi,8.239676716554836e-05
Başiskele,extra_trees,cat__district_Aydınkent Mh.,8.09487608315358e-05
Başiskele,extra_trees,cat__building_age_group_21-25 arası,6.145207282141934e-05
Başiskele,extra_trees,cat__detail_manzara_Deniz|Şehir,6.0965101854599275e-05
Başiskele,extra_trees,cat__detail_manzara_Deniz|Park & Yeşil Alan|Şehir,5.9801201881317794e-05
Başiskele,extra_trees,cat__heating_Merkezi (Pay Ölçer),5.33120519574125e-05
Başiskele,extra_trees,cat__heating_Yok,4.942970102866022e-05
Başiskele,extra_trees,num__demo_bank_count,4.0139200470280855e-05
Başiskele,extra_trees,num__demo_bank_per_10k,3.9091133973168824e-05
Başiskele,extra_trees,cat__rent_feature_level_district_m2_group,3.7287417013481334e-05
Başiskele,extra_trees,cat__district_Altınkent Mh.,3.3998781870374877e-05
Başiskele,extra_trees,cat__building_age_group_26-30 arası,2.9168987303113843e-05
Başiskele,extra_trees,cat__detail_konut_tipi_Dubleks|Çatı Dubleksi,2.6638978705001846e-05
Başiskele,extra_trees,cat__district_Bahçecik Kılıçaslan Mh.,2.487243025614488e-05
Başiskele,extra_trees,cat__demo_ses_group_missing,2.2352353919694243e-05
Başiskele,extra_trees,cat__district_Kullar Yakacık Mh.,2.1775842499938294e-05
Başiskele,extra_trees,num__demo_coverage_score,1.882171697660147e-05
Başiskele,extra_trees,cat__detail_manzara_Havuz,1.855450275277931e-05
Başiskele,extra_trees,num__demo_has_demographics,1.8206129715107574e-05
Başiskele,extra_trees,cat__demo_dominant_education_missing,1.6093978363843103e-05
Başiskele,extra_trees,cat__demo_dominant_marital_status_Evli,1.5840488156422685e-05
Başiskele,extra_trees,cat__demo_ses_group_C Grubu,1.4860332922461704e-05
