district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Ulaşlı Yalı Mh.,2,0.5446461748973312,0.5446461748973312,12072.23712868999,12072.23712868999,26563.585,28297.434982643063
Yalakdere Mh.,1,0.31429219484202636,0.31429219484202636,17571.790607720388,17571.790607720388,55909.09,38337.29939227961
Avcıköy Mh.,1,0.31361037450008156,0.31361037450008156,16028.974348214862,16028.974348214862,51111.11,35082.13565178514
Sahil Mah.,4,0.2905703434858129,0.30667547556021413,11957.400012049045,11835.677036932355,42057.255000000005,41935.53202488331
Arızlı Mh.,1,0.2882186320529363,0.2882186320529363,8646.558961588089,8646.558961588089,30000.0,38646.55896158809
Durhasan Mh.,1,0.2743857400237335,0.2743857400237335,8730.454865508356,8730.454865508356,31818.18,40548.63486550836
Sepetlipınar Mh.,1,0.259330410886294,0.259330410886294,6483.260272157349,6483.260272157349,25000.0,31483.26027215735
M. Alipaşa Mh.,17,0.2103826806828391,0.21367359791602467,7495.2092054141995,7807.4266267652965,37078.49294117647,36135.88968066528
Doğan Mh.,7,0.20648177046839386,0.220577357262179,7216.889206557653,7619.944066432741,36728.47571428571,36297.999103289934
Halıdere Yeni Mh.,1,0.2027549660029288,0.2027549660029288,8968.008267633362,8968.008267633362,44230.77,35262.761732366635
Değirmendere Merkez Mh.,27,0.19885413354657844,0.19188304318102997,6193.637338043018,5127.991006776661,30174.04074074074,29463.913096606964
Turgut Mah.,29,0.19588209063899073,0.18354711291783365,7305.477688196419,5184.566680952259,37093.956896551725,35273.336914202926
Çukurbağ Mh.,13,0.19239990648514185,0.13236359581471524,4794.785684921357,3196.917042458743,25844.376923076925,26136.051277640196
Tavşantepe Mh.,11,0.18657749273499571,0.17336143100948306,4868.642282997185,5749.821373019291,27459.386363636364,27801.29058741839
Bahçecik Şehitekrem Mh.,2,0.18544643175836698,0.18544643175836698,6820.779604511339,6820.779604511339,37430.555,37974.31836746851
Veliahmet Mah.,14,0.18516740841022214,0.13435281369514035,5397.666978144879,4297.947293619887,31820.374285714286,32719.360026307604
Akçakoca Mh.,18,0.1833357762630212,0.1547187015705865,5274.2132609761065,4696.598750498146,29152.645555555555,27708.802006256035
Değirmendere Yalı Mh.,23,0.18308154731370505,0.16169576500679061,4992.966862268689,3316.7895750718963,26245.750869565218,25112.28385099232
Atatürk Mh.,20,0.17849587124204802,0.12346597757949013,5858.62850298406,3760.609828953282,34571.693,33848.59703137902
Dereköy Mh.,8,0.17498877097188573,0.1837482196686051,5203.099447110373,6227.669103958262,30876.401250000003,33591.943029244365
Kayacık Mh.,70,0.17359616472247208,0.15229564718909222,7281.6666320844215,5500.0700593970105,42767.120285714285,41819.966706187835
