county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,model
Başiskele,918,0.3650114596518902,0.37477989186945193,0.11870036961091225,0.09600493263694868,4889.658209698408,3773.361350619696,extra_trees
Başiskele,918,0.37901370783502475,0.3833019217485151,0.11886577530041477,0.09829417248509428,4883.38458799907,3870.1862504210258,gradient_boosting
Başiskele,918,0.3470295600478388,0.3426186169457881,0.12214423840139516,0.09633992881911882,4993.313113914288,3781.671480348774,ridge
Başiskele,918,0.32770998578157917,0.3331808242195141,0.12273718137807131,0.09924985843586784,5039.161313570111,3972.896451728331,random_forest
