is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10033627980088673,4230.291418463336,41880.54601459854,41285.76387185528
1,234,0.12462744832517485,4845.712688204744,38107.15709401709,38037.012415683064
