floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.13573113666165165,0.13205590215193583,5726.935724397945,5398.15460614513,41418.09552238806,39568.77052762427
En Üst Kat,163,0.11683800626965574,0.0924988496360127,4589.484861546442,3614.229250564207,38676.08797546012,38101.76097369026
Çatı,31,0.11027201077184964,0.096276865984058,4315.425606946014,3578.5086037974834,38903.83903225807,37917.65290568225
Ara Kat,517,0.10269998598651087,0.08623428592928759,4390.6551524803,3563.760590895363,42414.60651837524,41914.886142208605
Zemin/Giriş,141,0.09390261208837106,0.062302491960663314,3518.5018232122093,2528.0474377301107,38238.74794326241,38824.61785695296
