district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.2205243939979482,0.2205243939979482,5513.109849948705,5513.109849948705,25000.0,30513.109849948705
Seymen Mah.,10,0.19686211667712156,0.13009133869886402,7708.824903750627,5457.042715059026,44081.542,41800.460110955115
Bahçecik Kılıçaslan Mh.,11,0.17701471610593772,0.10570521924672252,6792.282229215625,4645.466381166836,42051.83090909091,41955.370705734036
Sahil Mah.,3,0.1590820589579552,0.1853605357678495,5301.891772763017,5651.234942383042,35550.026666666665,40217.68840692131
Bahçecik Şehitekrem Mh.,2,0.1560851356939732,0.1560851356939732,5693.6930053055075,5693.6930053055075,37152.78,37771.40044570669
Körfez Mh.,11,0.1493521023398889,0.08507727366476467,5476.426686067107,3607.276403386022,35762.35999999999,34884.22355534907
Karşıyaka Mh.,4,0.14635086776363931,0.1465438819171495,10029.899224863704,9483.31227647607,67031.82,57001.9207751363
Atakent Mah.,5,0.1423004505614446,0.12161559296591308,7351.1911151804625,4529.132511568896,47155.418,42752.41371996353
Döngel Mh.,39,0.13221111123723672,0.11728901462387406,5553.477627982595,4211.384050645407,40185.3958974359,39017.438371694494
Kullar Yakacık Mh.,24,0.12368580320273577,0.12448053864191745,4990.325920646123,4909.811413715332,39630.2175,39160.497410286924
Kullar Tepecik Mh.,11,0.11542194928361375,0.10476869798764263,4459.130834809303,3725.1097274215062,38974.27636363636,37714.817674544116
Barbaros Mah.,108,0.10976954304751771,0.08703958458608112,4595.062743899088,3793.3393828893495,41193.614074074074,40576.54358122934
Fatih Mah.,194,0.1060482733492461,0.08905532016528286,4330.39840786769,3618.9653154792522,41636.47659793814,41607.46740518171
Serdar Mah.,38,0.10562431293069677,0.0840887203889322,4093.056788674034,2957.740514986981,37623.35236842106,36995.02212048884
Paşadağ Mh.,113,0.10319126137112636,0.08164713176253319,4262.487694965008,3312.882764188922,41525.32654867257,40963.30976235067
Aydınkent Mh.,21,0.10077909411677141,0.10206513263667588,3709.562608089883,3866.9674809394855,37026.04285714286,37896.08499506531
Mahmutpaşa Mh.,26,0.10066227939891838,0.10123740096139211,4358.356726914507,4254.476073230358,43813.14692307693,43994.491540026036
Yeşilyurt Mh.,201,0.09976104149552431,0.07621083834632754,4312.552123524167,3078.79233263075,41696.01975124378,41060.12032335785
Kullar Merkez Mh.,7,0.08998299413515408,0.059415848873743064,3091.1876393994075,2389.93913444021,38300.97571428572,38861.70280687602
Yaylacık Mh.,35,0.08909465618170098,0.07897504440634019,3671.6860763380528,3554.7442710805626,42852.42228571429,42562.50351649161
Havuzlubahçe Mh.,10,0.08580958792486493,0.07888728468236264,2706.75743753321,2399.42788310371,31740.775,31728.032116327544
Altınkent Mh.,24,0.07799807583674316,0.05506573380640263,2866.243786328761,2111.9042524454817,35407.8325,34927.48645584507
Yeniköy Merkez Mh.,10,0.07231304968265766,0.0622981706122504,2834.7903004909167,2460.2257872267583,38734.704,38661.82614855417
Damlar Mah.,5,0.0605868025925765,0.047377392757576346,2312.3480329656522,1876.6370043107745,39906.932,40190.41838730788
Yeşilkent Mh.,5,0.04161752201908443,0.010478046045904311,1166.494556504015,309.9754939311824,29533.484000000004,29985.120290818748
Vezirçiftliği Mh.,1,0.0325803475289694,0.0325803475289694,1167.462344520245,1167.462344520245,35833.33,37000.79234452025
