room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.34196477218524063,0.34196477218524063,18048.14151414275,18048.14151414275,52777.78,34729.63848585725
4.5+1,2,0.315417539815993,0.315417539815993,10978.047283508271,10978.047283508271,34219.0,45197.04728350827
3.5+1,2,0.1797522089932524,0.1797522089932524,11968.524258536618,11968.524258536618,61497.96,49529.435741463385
5+1,6,0.16360858415798904,0.16112865840843543,6633.301051486796,5474.217831710655,36316.30333333334,35013.36801962784
4+1,80,0.13014092040597203,0.1039876257612613,5190.829188727014,3794.711508957749,38162.069875,37014.536729238345
3+1,400,0.11566760461144905,0.09349297558953051,4520.418986134345,3742.2915248454556,39217.910575,39095.719198585815
1+1,40,0.11411349009699574,0.11626538307527716,5919.964234651998,5528.97824904884,49987.860499999995,47537.5976308519
2+1,384,0.08886077608793985,0.07259651110652042,3799.9598844023694,3012.324066111807,42310.314427083336,41915.154305321244
2+2,1,0.08507727366476467,0.08507727366476467,3607.276403386022,3607.276403386022,42400.0,38792.72359661398
3+2,1,0.08374755552918096,0.08374755552918096,3037.3236823856787,3037.3236823856787,36267.61,33230.28631761432
2.5+1,1,0.03402899788321046,0.03402899788321046,1463.2469089780498,1463.2469089780498,43000.0,44463.24690897805
4+2,1,0.010971871163378574,0.010971871163378574,380.3582369033611,380.3582369033611,34666.67,34286.31176309664
