model_scope,feature,importance,rank
gradient_boosting,num__attr_total_quality_score,0.10155394466091215,1
extra_trees,num__attr_total_quality_score,0.032035668534440384,2
extra_trees,num__attr_quality_x_county_income,0.028666853952911495,3
gradient_boosting,num__attr_m2_per_room,0.028553664514035255,4
gradient_boosting,num__attr_quality_x_county_income,0.021650242925525295,5
extra_trees,num__attr_has_elevator,0.01741376381871817,6
extra_trees,num__attr_effect_total_quality_bucket,0.015809685175098197,7
extra_trees,num__attr_effect_elevator,0.013826586435305101,8
gradient_boosting,num__attr_quality_x_location_baseline,0.011714781013144663,9
extra_trees,num__attr_m2_per_room,0.010101229781639695,10
extra_trees,num__attr_quality_x_location_baseline,0.009645377780696882,11
extra_trees,num__attr_compactness_score,0.0073627418043279895,12
gradient_boosting,num__detail_effect_inside_x_attr_quality,0.005952897833664986,13
extra_trees,num__detail_effect_outside_x_attr_quality,0.004923444945327559,14
gradient_boosting,num__attr_building_age_inverse,0.004768238355881197,15
extra_trees,num__detail_effect_total_x_attr_quality,0.004534463075942515,16
gradient_boosting,num__attr_net_gross_ratio,0.004251107372269741,17
extra_trees,num__attr_net_gross_ratio,0.003981623502385339,18
gradient_boosting,num__attr_quality_x_district_median,0.0031585129129270556,19
extra_trees,num__attr_compact_home_x_quality,0.0029926710177256006,20
extra_trees,num__attr_net_gross_good,0.002909482930272648,21
extra_trees,num__detail_effect_inside_x_attr_quality,0.002882721584417712,22
extra_trees,num__attr_quality_x_demo_income,0.00282758861245312,23
extra_trees,num__attr_new_building_x_site_inside,0.00243406165191627,24
extra_trees,num__attr_large_home_x_quality,0.0022387579578844303,25
extra_trees,num__attr_net_gross_bad,0.0022134419303184685,26
gradient_boosting,num__detail_effect_total_x_attr_quality,0.0021570825841851775,27
extra_trees,num__attr_building_age_inverse,0.0021479548185174726,28
gradient_boosting,num__detail_effect_outside_x_attr_quality,0.001949584409819342,29
extra_trees,num__attr_floor_ratio,0.0019479800016328538,30
extra_trees,num__attr_building_age_score,0.0019466320668576529,31
extra_trees,num__attr_is_middle_floor,0.0019427898264302963,32
gradient_boosting,num__attr_compact_home_x_quality,0.0019345013804614244,33
extra_trees,num__attr_old_building_x_no_elevator,0.0018488424472256186,34
gradient_boosting,num__attr_quality_x_demo_income,0.001804611577621593,35
extra_trees,num__attr_floor_quality_score,0.0017517914563507794,36
gradient_boosting,num__attr_old_building_x_no_elevator,0.0016133093068827426,37
extra_trees,num__attr_amenity_score,0.0014872750271423035,38
extra_trees,num__attr_is_old_building,0.0014599884277088752,39
extra_trees,num__attr_heating_quality_score,0.0011949376026365215,40
extra_trees,num__attr_is_ground_or_below,0.001185557939643838,41
gradient_boosting,num__attr_new_building_x_site_inside,0.0011207921718086938,42
