county,district,test_name,base_prediction_tl_m2,variant_prediction_tl_m2,difference_tl_m2,difference_pct,expected_direction,passed_direction_check
İzmit,missing,new_vs_old,25730.59554514069,32064.307824745196,6333.712279604504,0.24615490412932345,a > b,True
İzmit,missing,elevator,30492.3438757036,31283.721830879636,791.3779551760381,0.025953333020313035,a > b,True
İzmit,missing,site_inside,30492.3438757036,30978.158986990165,485.8151112865671,0.015932363653870053,a >= b,True
İzmit,missing,parking,30492.3438757036,30931.724001287686,439.3801255840881,0.014409522842033395,a > b,True
İzmit,missing,heating,30191.13738462268,30698.140915387004,507.00353076432293,0.016793124561864176,a > b,True
İzmit,missing,floor,29651.08475692523,30492.3438757036,841.2591187783692,0.028371950829956968,a > b,True
İzmit,missing,net_gross,29618.233018590043,30496.63783770893,878.4048191188886,0.029657570003165046,a > b,True
İzmit,missing,total_quality,26388.279607937475,34412.16124098658,8023.881633049103,0.304069903467127,a > b,True
Başiskele,Yeşilyurt Mh.,new_vs_old,32937.00742869622,39752.77724708486,6815.769818388639,0.20693348760186484,a > b,True
Başiskele,Yeşilyurt Mh.,elevator,37644.75759066906,38607.61093388623,962.853343217168,0.025577355383364954,a > b,True
Başiskele,Yeşilyurt Mh.,site_inside,37644.75759066906,38779.586089606884,1134.8284989378226,0.030145724705612408,a >= b,True
Başiskele,Yeşilyurt Mh.,parking,37644.75759066906,37911.45579047114,266.6981998020783,0.007084603989273245,a > b,True
Başiskele,Yeşilyurt Mh.,heating,36530.49239261335,37895.01397270482,1364.5215800914739,0.037352947927068926,a > b,True
Başiskele,Yeşilyurt Mh.,floor,35262.97153332721,37644.75759066906,2381.786057341851,0.0675435436599781,a > b,True
Başiskele,Yeşilyurt Mh.,net_gross,36406.684666073066,37639.1650982124,1232.4804321393312,0.03385313558330853,a > b,True
Başiskele,Yeşilyurt Mh.,total_quality,34842.39238517215,43314.849458066165,8472.457072894016,0.2431651931139962,a > b,True
Gölcük,missing,new_vs_old,25730.59554514069,32064.307824745196,6333.712279604504,0.24615490412932345,a > b,True
Gölcük,missing,elevator,30492.3438757036,31283.721830879636,791.3779551760381,0.025953333020313035,a > b,True
Gölcük,missing,site_inside,30492.3438757036,30978.158986990165,485.8151112865671,0.015932363653870053,a >= b,True
Gölcük,missing,parking,30492.3438757036,30931.724001287686,439.3801255840881,0.014409522842033395,a > b,True
Gölcük,missing,heating,30191.13738462268,30698.140915387004,507.00353076432293,0.016793124561864176,a > b,True
Gölcük,missing,floor,29651.08475692523,30492.3438757036,841.2591187783692,0.028371950829956968,a > b,True
Gölcük,missing,net_gross,29618.233018590043,30496.63783770893,878.4048191188886,0.029657570003165046,a > b,True
Gölcük,missing,total_quality,26388.279607937475,34412.16124098658,8023.881633049103,0.304069903467127,a > b,True
Karamürsel,missing,new_vs_old,25730.59554514069,32064.307824745196,6333.712279604504,0.24615490412932345,a > b,True
Karamürsel,missing,elevator,30492.3438757036,31283.721830879636,791.3779551760381,0.025953333020313035,a > b,True
Karamürsel,missing,site_inside,30492.3438757036,30978.158986990165,485.8151112865671,0.015932363653870053,a >= b,True
Karamürsel,missing,parking,30492.3438757036,30931.724001287686,439.3801255840881,0.014409522842033395,a > b,True
Karamürsel,missing,heating,30191.13738462268,30698.140915387004,507.00353076432293,0.016793124561864176,a > b,True
Karamürsel,missing,floor,29651.08475692523,30492.3438757036,841.2591187783692,0.028371950829956968,a > b,True
Karamürsel,missing,net_gross,29618.233018590043,30496.63783770893,878.4048191188886,0.029657570003165046,a > b,True
Karamürsel,missing,total_quality,26388.279607937475,34412.16124098658,8023.881633049103,0.304069903467127,a > b,True
